Square,NumChecklists,NumBirdChecklists,NumBirds
4190;-12156,6.0,0.0,0
3273;-11711,1.0,0.0,0
3802;-12273,3.0,1.0,1.0
3405;-11655,2.0,0.0,0
3950;-12048,1.0,0.0,0
3311;-11727,1.0,0.0,0
3771;-11916,1.0,0.0,0
3651;-12134,2.0,0.0,0
3371;-11827,1.0,0.0,0
3993;-12153,1.0,0.0,0
3775;-11957,1.0,1.0,2.0
3539;-12076,1.0,1.0,2.0
3613;-11853,1.0,1.0,2.0
3427;-11847,1.0,0.0,0
3695;-12174,19.0,0.0,0
3412;-11835,2.0,0.0,0
3254;-11710,24.0,0.0,0
3706;-12180,2.0,0.0,0
3846;-12169,1.0,0.0,0
3727;-11912,4.0,4.0,20.0
3465;-11895,2.0,2.0,4.0
3988;-12114,1.0,1.0,2.0
3299;-11694,20.0,0.0,0
3791;-12272,4.0,0.0,0
3407;-11794,1.0,0.0,0
3406;-11861,1.0,0.0,0
4148;-12096,2.0,0.0,0
3699;-11959,4.0,0.0,0
3826;-12280,1.0,0.0,0
3794;-12267,1.0,0.0,0
3650;-11820,1.0,0.0,0
3365;-11773,4.0,0.0,0
3421;-11882,3.0,0.0,0
3890;-12159,1.0,0.0,0
3373;-11766,1.0,0.0,0
3883;-12034,2.0,0.0,0
3791;-12234,1.0,0.0,0
3703;-12144,1.0,0.0,0
3294;-11709,5.0,0.0,0
3291;-11723,2.0,0.0,0
4192;-12414,1.0,0.0,0
3371;-11669,6.0,0.0,0
3843;-12150,1.0,0.0,0
4071;-12282,1.0,0.0,0
3367;-11781,1.0,0.0,0
3745;-12190,1.0,0.0,0
3536;-11826,1.0,0.0,0
3810;-12249,2.0,0.0,0
3700;-12218,5.0,0.0,0
3850;-12244,2.0,0.0,0
3871;-12152,1.0,0.0,0
3787;-11964,4.0,1.0,2.0
3893;-12097,1.0,0.0,0
3395;-11773,1.0,0.0,0
3886;-12221,2.0,0.0,0
3315;-11732,1.0,0.0,0
3982;-12044,1.0,0.0,0
4070;-12281,9.0,5.0,7.0
3709;-11972,3.0,0.0,0
4032;-12392,2.0,2.0,4.0
3911;-12042,2.0,2.0,8.0
3452;-11917,1.0,0.0,0
3520;-11896,2.0,0.0,0
3506;-11998,1.0,0.0,0
4001;-12110,2.0,2.0,4.0
3753;-12156,3.0,1.0,1.0
4190;-12035,2.0,0.0,0
3498;-11947,1.0,0.0,0
3736;-12220,4.0,3.0,6.0
3667;-12165,1.0,0.0,0
3812;-12247,11.0,0.0,0
3721;-12204,1.0,1.0,0.0
3802;-12216,1.0,1.0,5.0
3940;-12091,12.0,8.0,12.0
3276;-11569,19.0,0.0,0
3419;-11836,1.0,0.0,0
4041;-12086,3.0,0.0,0
3771;-12197,1.0,0.0,0
3997;-12088,1.0,0.0,0
3618;-11964,15.0,0.0,0
3362;-11788,44.0,0.0,0
3367;-11764,1.0,0.0,0
3687;-11964,21.0,0.0,0
4033;-12215,1.0,0.0,0
3272;-11709,2.0,0.0,0
3599;-11840,3.0,3.0,6.0
3712;-11841,4.0,4.0,20.0
3783;-11906,2.0,0.0,0
3806;-12139,3.0,0.0,0
3725;-12241,20.0,0.0,0
3444;-11968,7.0,0.0,0
3486;-11787,14.0,0.0,0
4114;-12313,1.0,1.0,2.0
3304;-11687,1.0,0.0,0
3728;-12213,1.0,0.0,0
3868;-12194,1.0,0.0,0
3816;-12162,4.0,0.0,0
3764;-12188,5.0,0.0,0
3708;-12153,13.0,7.0,26.0
4124;-12201,12.0,6.0,14.0
3568;-11642,8.0,0.0,0
3719;-12199,15.0,2.0,2.0
3445;-11991,1.0,0.0,0
3472;-11567,7.0,0.0,0
3279;-11703,4.0,0.0,0
3527;-12088,49.0,1.0,1.0
3870;-11982,1.0,1.0,8.0
3926;-12090,10.0,10.0,26.0
3454;-11979,2.0,0.0,0
3752;-12198,1.0,0.0,0
3398;-11800,9.0,0.0,0
3846;-12298,1.0,0.0,0
3919;-12125,2.0,0.0,0
3735;-12199,1.0,0.0,0
3707;-12120,7.0,0.0,0
3411;-11776,1.0,0.0,0
3941;-12102,6.0,0.0,0
3562;-11848,2.0,0.0,0
3861;-12200,3.0,0.0,0
3926;-12086,1.0,0.0,0
3832;-12259,2.0,2.0,6.0
3774;-12142,1.0,0.0,0
3801;-12175,1.0,0.0,0
3698;-12197,3.0,1.0,2.0
3263;-11714,2.0,0.0,0
3943;-12381,23.0,0.0,0
3971;-12187,1.0,0.0,0
3998;-12105,7.0,7.0,24.0
3748;-11997,10.0,0.0,0
3844;-12097,1.0,0.0,0
3366;-11744,3.0,0.0,0
3722;-12186,2.0,0.0,0
3969;-12065,1.0,1.0,1.0
3773;-11955,5.0,1.0,2.0
3814;-12126,2.0,0.0,0
3916;-12093,10.0,4.0,4.0
3370;-11761,157.0,0.0,0
3883;-12036,6.0,0.0,0
4070;-12421,2.0,0.0,0
3440;-11907,11.0,0.0,0
3988;-12136,1.0,1.0,1.0
3414;-11804,3.0,0.0,0
3845;-12128,1.0,0.0,0
3374;-11574,1.0,0.0,0
3976;-12027,1.0,0.0,0
3777;-12224,1.0,0.0,0
3788;-12182,1.0,1.0,2.0
3905;-12126,4.0,0.0,0
3546;-11527,66.0,0.0,0
3799;-11979,2.0,0.0,0
3861;-11992,2.0,0.0,0
3624;-11932,2.0,0.0,0
3633;-11916,7.0,0.0,0
3879;-11974,12.0,0.0,0
3458;-12003,1.0,0.0,0
3404;-11823,1.0,0.0,0
3480;-11561,2.0,0.0,0
3445;-11781,229.0,0.0,0
3869;-11999,4.0,0.0,0
3724;-12183,2.0,0.0,0
3357;-11817,6.0,0.0,0
3735;-12081,2.0,0.0,0
3821;-12232,1.0,0.0,0
3485;-11946,1.0,0.0,0
3376;-11652,2.0,0.0,0
3696;-11736,32.0,0.0,0
3416;-11920,2.0,0.0,0
3952;-12294,12.0,8.0,21.0
4089;-12407,9.0,2.0,2.0
3424;-11418,1.0,0.0,0
3605;-12149,25.0,12.0,40.0
3295;-11664,1.0,0.0,0
3532;-12084,90.0,0.0,0
4088;-12360,7.0,7.0,17.0
3897;-12128,1.0,0.0,0
3970;-12066,1.0,1.0,2.0
3733;-12186,6.0,0.0,0
3405;-11827,78.0,0.0,0
3750;-12199,10.0,0.0,0
3891;-12002,1.0,1.0,4.0
4190;-12414,1.0,0.0,0
3777;-12241,10.0,0.0,0
3383;-11816,3.0,0.0,0
3322;-11632,1.0,0.0,0
3784;-12255,2.0,0.0,0
4096;-12411,9.0,3.0,4.0
3421;-11891,11.0,0.0,0
3848;-12040,1.0,0.0,0
3857;-12153,1.0,0.0,0
3754;-12224,13.0,0.0,0
3835;-12066,1.0,0.0,0
4088;-12399,4.0,0.0,0
3314;-11562,2.0,0.0,0
3379;-11798,4.0,0.0,0
3403;-11845,1.0,0.0,0
3821;-12281,2.0,0.0,0
3723;-11923,1.0,1.0,4.0
3680;-11985,5.0,0.0,0
3348;-11708,1.0,0.0,0
3381;-11717,3.0,0.0,0
3919;-12026,10.0,0.0,0
3759;-12027,2.0,0.0,0
3388;-11712,1.0,0.0,0
3745;-11874,10.0,9.0,20.0
3835;-12134,1.0,0.0,0
3805;-12215,7.0,0.0,0
3876;-12126,2.0,0.0,0
3416;-11801,1.0,0.0,0
3780;-11906,1.0,0.0,0
4011;-12111,1.0,0.0,0
3691;-12160,7.0,7.0,22.0
3870;-12054,1.0,1.0,6.0
3414;-11883,1.0,0.0,0
3839;-11980,1.0,1.0,3.0
3868;-12188,35.0,0.0,0
3725;-12101,2.0,0.0,0
3407;-11838,2.0,0.0,0
3815;-12238,16.0,0.0,0
3786;-12020,4.0,4.0,2.0
3770;-11975,59.0,30.0,80.0
3974;-12173,2.0,0.0,0
3853;-12266,2.0,1.0,4.0
3386;-11776,46.0,0.0,0
3461;-11869,2.0,0.0,0
3703;-11734,35.0,0.0,0
3857;-12043,1.0,0.0,0
3894;-11998,1.0,1.0,3.0
3635;-11927,7.0,0.0,0
3312;-11702,20.0,0.0,0
3779;-11972,1.0,1.0,2.0
4136;-12401,5.0,3.0,6.0
3637;-11992,31.0,0.0,0
4091;-12406,5.0,4.0,11.0
4074;-12279,2.0,0.0,0
3895;-11995,4.0,4.0,11.0
3399;-11971,21.0,0.0,0
4093;-12410,1.0,0.0,0
3415;-11872,1.0,0.0,0
3733;-12209,11.0,4.0,9.0
3568;-12116,8.0,4.0,14.0
3973;-12030,40.0,0.0,0
3810;-12192,1.0,0.0,0
4132;-12404,37.0,13.0,25.0
3882;-12094,2.0,0.0,0
3834;-12304,2.0,0.0,0
3706;-12121,5.0,0.0,0
3427;-11928,4.0,0.0,0
3807;-11923,2.0,0.0,0
3268;-11686,1.0,0.0,0
3763;-12177,1.0,0.0,0
3698;-12190,10.0,7.0,20.0
3911;-12319,1.0,0.0,0
4105;-12144,1.0,0.0,0
3361;-11793,2.0,0.0,0
3768;-11877,2.0,0.0,0
3539;-12085,11.0,0.0,0
3697;-12146,1.0,0.0,0
3663;-12063,3.0,0.0,0
3909;-12096,1.0,1.0,1.0
3777;-12195,1.0,0.0,0
3763;-12204,1.0,1.0,0.0
3932;-12030,4.0,4.0,18.0
3542;-12073,5.0,1.0,4.0
4194;-12155,1.0,0.0,0
3638;-12035,1.0,0.0,0
3740;-11850,17.0,0.0,0
3445;-11984,1.0,0.0,0
3791;-12262,1.0,1.0,2.0
3404;-11865,1.0,0.0,0
3810;-12225,1.0,0.0,0
3758;-11873,21.0,0.0,0
3417;-11841,7.0,0.0,0
4078;-12343,3.0,0.0,0
3434;-11914,4.0,0.0,0
3273;-11716,9.0,0.0,0
3856;-12331,1.0,1.0,5.0
3256;-11702,1.0,0.0,0
3406;-11901,3.0,0.0,0
3827;-12268,4.0,0.0,0
3879;-12121,3.0,0.0,0
4138;-12401,3.0,0.0,0
3745;-12192,1.0,0.0,0
4089;-12402,2.0,1.0,0.0
3784;-12087,2.0,0.0,0
3438;-11949,34.0,0.0,0
3974;-12352,2.0,2.0,14.0
3708;-11915,1.0,1.0,6.0
3532;-11810,1.0,0.0,0
3730;-12207,81.0,47.0,145.0
3819;-12254,1.0,0.0,0
3968;-12038,2.0,0.0,0
3307;-11730,11.0,0.0,0
4025;-12137,1.0,0.0,0
4031;-12383,5.0,1.0,1.0
3811;-12221,2.0,0.0,0
4014;-12117,1.0,1.0,2.0
3419;-11802,6.0,5.0,25.0
3962;-12048,1.0,0.0,0
3385;-11803,1.0,0.0,0
4110;-12367,1.0,0.0,0
3926;-12106,2.0,2.0,4.0
4073;-12071,4.0,1.0,1.0
3445;-11786,143.0,0.0,0
3575;-11842,45.0,0.0,0
3741;-12071,2.0,0.0,0
3396;-11789,2.0,0.0,0
3996;-12088,3.0,3.0,7.0
3701;-12161,1.0,0.0,0
3871;-11979,2.0,2.0,4.0
3764;-12187,1.0,0.0,0
3787;-12222,3.0,0.0,0
3784;-12166,1.0,0.0,0
3749;-12196,1.0,0.0,0
3992;-12094,9.0,5.0,8.0
3698;-12199,1.0,0.0,0
4114;-12231,6.0,6.0,16.0
3802;-12288,47.0,0.0,0
3850;-12156,13.0,0.0,0
3434;-11782,12.0,2.0,7.0
3738;-12239,2.0,0.0,0
3781;-12226,8.0,0.0,0
3543;-11885,4.0,0.0,0
3741;-12142,14.0,3.0,3.0
3788;-12231,3.0,0.0,0
4085;-12407,2.0,0.0,0
3823;-12205,4.0,0.0,0
3806;-12281,110.0,15.0,15.0
3868;-12116,4.0,0.0,0
3797;-12247,3.0,0.0,0
3425;-11670,2.0,0.0,0
3505;-11868,2.0,0.0,0
3425;-11819,1.0,0.0,0
3832;-12100,3.0,0.0,0
3931;-12079,4.0,1.0,1.0
3395;-11815,5.0,0.0,0
3780;-12221,13.0,9.0,13.0
3429;-11717,1.0,1.0,1.0
3911;-12130,29.0,0.0,0
3475;-11995,2.0,0.0,0
3362;-11762,11.0,0.0,0
3397;-11709,3.0,0.0,0
3794;-11909,4.0,0.0,0
3817;-12214,1.0,0.0,0
3753;-12227,18.0,0.0,0
3523;-11926,1.0,0.0,0
4184;-12139,30.0,0.0,0
3409;-11616,15.0,0.0,0
3539;-12086,64.0,0.0,0
3698;-12149,1.0,0.0,0
4199;-12032,53.0,8.0,9.0
3857;-12128,5.0,0.0,0
3425;-11809,31.0,17.0,39.0
3443;-11978,5.0,0.0,0
3699;-11971,4.0,0.0,0
3791;-12195,1.0,0.0,0
3740;-11959,2.0,2.0,10.0
4056;-12130,5.0,5.0,15.0
3757;-11965,1.0,0.0,0
3683;-11824,63.0,2.0,7.0
3369;-11800,68.0,0.0,0
3322;-11553,1.0,0.0,0
3824;-12138,1.0,0.0,0
3308;-11731,39.0,0.0,0
3843;-12050,2.0,0.0,0
3387;-11766,2.0,0.0,0
3423;-11918,1.0,0.0,0
3871;-12204,98.0,0.0,0
3289;-11644,3.0,2.0,4.0
4048;-12056,2.0,2.0,2.0
3770;-12238,6.0,0.0,0
3411;-11783,6.0,0.0,0
4052;-12076,13.0,1.0,1.0
3909;-12160,1.0,0.0,0
3625;-11946,6.0,0.0,0
4199;-12171,4.0,0.0,0
3600;-11814,1.0,1.0,2.0
3836;-12301,2.0,2.0,4.0
3698;-12188,60.0,58.0,237.0
3405;-11731,1.0,0.0,0
3841;-12310,5.0,0.0,0
3302;-11722,1.0,0.0,0
3501;-11859,2.0,0.0,0
3377;-11629,2.0,0.0,0
3834;-12190,1.0,0.0,0
3874;-12159,1.0,0.0,0
3728;-12214,3.0,3.0,17.0
4184;-12268,1.0,0.0,0
3337;-11724,18.0,0.0,0
4135;-12228,8.0,4.0,10.0
3546;-12075,1.0,0.0,0
3829;-12245,9.0,0.0,0
3849;-12104,6.0,0.0,0
4107;-12132,1.0,0.0,0
3821;-12251,13.0,0.0,0
3848;-12280,1.0,0.0,0
3844;-12062,1.0,0.0,0
3303;-11681,1.0,0.0,0
3274;-11721,45.0,0.0,0
3388;-11789,1.0,0.0,0
3932;-12029,1.0,1.0,6.0
3420;-11624,4.0,0.0,0
3736;-11837,4.0,0.0,0
3619;-12073,1.0,0.0,0
3725;-12223,1.0,1.0,2.0
4010;-12371,23.0,6.0,7.0
3407;-11845,5.0,0.0,0
3708;-12118,1.0,0.0,0
3912;-12285,4.0,0.0,0
3359;-11661,1.0,0.0,0
3393;-11755,2.0,0.0,0
3762;-12242,1.0,0.0,0
3460;-12013,1.0,0.0,0
3415;-11800,7.0,0.0,0
3773;-12212,7.0,6.0,16.0
3576;-12132,6.0,1.0,1.0
3439;-11769,1.0,1.0,4.0
3474;-11734,1.0,0.0,0
3880;-11990,1.0,1.0,3.0
3401;-11968,74.0,0.0,0
3277;-11453,2.0,0.0,0
3409;-11835,1.0,0.0,0
3417;-11894,4.0,0.0,0
3638;-12156,1.0,1.0,2.0
3800;-12256,1.0,0.0,0
3338;-11679,2.0,0.0,0
3894;-12104,1.0,0.0,0
3373;-11770,1.0,0.0,0
3702;-12171,1.0,1.0,5.0
3408;-11689,35.0,34.0,120.0
3290;-11448,3.0,0.0,0
3748;-12241,2.0,0.0,0
3879;-12091,1.0,0.0,0
3422;-11898,1.0,0.0,0
3945;-12200,1.0,0.0,0
3925;-12119,10.0,0.0,0
4037;-12393,1.0,1.0,2.0
3425;-11692,7.0,5.0,17.0
4059;-12239,3.0,0.0,0
3875;-12166,3.0,0.0,0
3272;-11692,1.0,0.0,0
3824;-12213,4.0,0.0,0
3909;-12308,1.0,1.0,2.0
3473;-11481,1.0,0.0,0
3546;-11821,35.0,0.0,0
3289;-11724,3.0,0.0,0
3863;-12122,51.0,0.0,0
3932;-12038,4.0,2.0,12.0
3968;-12194,2.0,0.0,0
3760;-12119,14.0,0.0,0
3900;-12279,6.0,1.0,2.0
3754;-12183,1.0,0.0,0
3797;-12046,1.0,0.0,0
3385;-11453,2.0,0.0,0
3327;-11642,1.0,0.0,0
3697;-12205,9.0,6.0,11.0
3364;-11758,12.0,0.0,0
3787;-11936,14.0,4.0,4.0
3833;-12066,2.0,0.0,0
3851;-12246,2.0,0.0,0
3776;-11984,11.0,3.0,6.0
3275;-11724,21.0,0.0,0
3764;-12239,45.0,0.0,0
3289;-11719,2.0,0.0,0
3831;-12305,12.0,0.0,0
3704;-12193,4.0,3.0,11.0
3610;-11891,1.0,0.0,0
3305;-11708,51.0,0.0,0
3419;-11808,15.0,1.0,4.0
3644;-11817,4.0,0.0,0
3861;-12283,6.0,6.0,13.0
3311;-11643,3.0,0.0,0
3493;-11887,1.0,0.0,0
3795;-11905,7.0,0.0,0
3267;-11723,3.0,0.0,0
3365;-11759,1.0,0.0,0
3881;-12072,3.0,0.0,0
3914;-12191,1.0,0.0,0
3943;-12077,8.0,6.0,16.0
3444;-11913,1.0,0.0,0
3589;-12146,1.0,0.0,0
3637;-12185,1.0,1.0,5.0
4076;-12475,17.0,0.0,0
3530;-12087,11.0,0.0,0
3783;-12160,2.0,0.0,0
3576;-12035,6.0,0.0,0
3311;-11730,8.0,0.0,0
3488;-11697,4.0,0.0,0
4034;-12173,2.0,0.0,0
3822;-12245,1.0,0.0,0
3279;-11675,1.0,0.0,0
3924;-12084,4.0,4.0,4.0
3426;-11847,13.0,0.0,0
3264;-11610,16.0,0.0,0
3881;-11978,4.0,0.0,0
3882;-12117,4.0,0.0,0
4132;-12408,3.0,0.0,0
3980;-12240,2.0,0.0,0
3846;-12312,3.0,0.0,0
3379;-11813,5.0,0.0,0
3398;-11738,27.0,0.0,0
3793;-12273,3.0,2.0,4.0
3428;-11869,1.0,0.0,0
3885;-12217,2.0,0.0,0
3442;-11934,4.0,0.0,0
3452;-11734,2.0,0.0,0
4081;-12407,1.0,1.0,4.0
4024;-12003,1.0,0.0,0
4147;-12054,2.0,0.0,0
4126;-12407,1.0,1.0,6.0
3758;-12231,123.0,1.0,1.0
3360;-11772,1.0,0.0,0
3400;-11846,1.0,0.0,0
3417;-11903,3.0,0.0,0
3717;-12176,7.0,0.0,0
3408;-11789,1.0,0.0,0
3600;-12145,5.0,4.0,17.0
3565;-12121,13.0,0.0,0
4162;-12411,1.0,0.0,0
3440;-11930,1.0,0.0,0
3794;-12206,2.0,0.0,0
3851;-12292,2.0,2.0,6.0
3836;-12096,4.0,0.0,0
3350;-11710,2.0,0.0,0
3641;-11909,4.0,0.0,0
3959;-12112,1.0,1.0,1.0
3747;-11963,12.0,10.0,34.0
3965;-12298,2.0,2.0,2.0
3378;-11810,3.0,0.0,0
3702;-12210,8.0,8.0,22.0
3948;-12122,1.0,0.0,0
3882;-12098,1.0,0.0,0
3372;-11714,1.0,0.0,0
3853;-12308,4.0,3.0,14.0
3740;-12226,2.0,2.0,5.0
3860;-12275,1.0,0.0,0
3274;-11694,2.0,0.0,0
3728;-12174,1.0,0.0,0
3410;-11627,5.0,0.0,0
3920;-12114,2.0,0.0,0
3710;-12192,6.0,2.0,14.0
3793;-12215,1.0,1.0,6.0
3473;-11524,1.0,0.0,0
3847;-11999,10.0,6.0,25.0
3977;-12176,14.0,0.0,0
3708;-11928,2.0,2.0,22.0
3782;-12185,1.0,1.0,2.0
3346;-11610,4.0,0.0,0
3589;-11942,12.0,0.0,0
3744;-12196,17.0,0.0,0
3443;-11991,10.0,0.0,0
3448;-11890,2.0,0.0,0
3283;-11708,14.0,0.0,0
3276;-11709,1.0,0.0,0
3296;-11555,130.0,0.0,0
3804;-12198,19.0,0.0,0
3816;-12141,2.0,0.0,0
3959;-12220,5.0,0.0,0
3756;-11878,3.0,0.0,0
3743;-12211,1.0,0.0,0
3326;-11640,10.0,0.0,0
3632;-11987,1.0,0.0,0
3399;-11779,1.0,0.0,0
3328;-11699,7.0,0.0,0
3273;-11461,13.0,0.0,0
3853;-12044,3.0,0.0,0
3279;-11723,2.0,0.0,0
3681;-12173,23.0,1.0,1.0
3859;-12131,13.0,0.0,0
3651;-12178,1.0,0.0,0
3482;-11777,2.0,0.0,0
4026;-12387,5.0,4.0,6.0
3389;-11654,3.0,0.0,0
3401;-11838,19.0,0.0,0
3327;-11558,1.0,0.0,0
3943;-12337,3.0,3.0,6.0
3718;-11979,1.0,0.0,0
3679;-12178,14.0,0.0,0
3306;-11711,20.0,0.0,0
3667;-11809,1.0,0.0,0
3775;-12250,21.0,0.0,0
3796;-12272,1.0,1.0,8.0
4101;-12056,1.0,0.0,0
3907;-12056,1.0,0.0,0
3772;-12186,1.0,0.0,0
4174;-12416,2.0,0.0,0
3707;-12107,1.0,0.0,0
3658;-12185,2.0,0.0,0
3768;-12240,2.0,0.0,0
3952;-12147,1.0,0.0,0
3792;-12199,1.0,0.0,0
3825;-12130,58.0,0.0,0
3810;-12289,9.0,6.0,10.0
3730;-11853,1.0,1.0,3.0
3639;-12066,7.0,0.0,0
3645;-11831,2.0,0.0,0
3404;-11955,29.0,0.0,0
3573;-11973,2.0,0.0,0
3426;-11865,2.0,0.0,0
3792;-12194,1.0,0.0,0
4168;-12207,2.0,0.0,0
3445;-11917,1.0,0.0,0
3781;-12214,6.0,2.0,16.0
3381;-11804,2.0,0.0,0
3827;-12128,2.0,0.0,0
4088;-12411,6.0,0.0,0
3896;-12370,1.0,0.0,0
3556;-12111,19.0,0.0,0
3278;-11719,9.0,0.0,0
3965;-12056,2.0,0.0,0
3374;-11784,1.0,0.0,0
3333;-11833,6.0,0.0,0
3749;-11871,1.0,1.0,3.0
4046;-12150,2.0,0.0,0
3741;-11840,86.0,0.0,0
3435;-11790,6.0,1.0,3.0
3764;-12240,1.0,0.0,0
3843;-11997,2.0,0.0,0
4100;-12143,5.0,0.0,0
3794;-11911,3.0,1.0,1.0
3383;-11789,2.0,0.0,0
3742;-12195,1.0,0.0,0
3384;-11577,3.0,0.0,0
3808;-12217,1.0,0.0,0
3876;-12114,1.0,0.0,0
3377;-11813,48.0,0.0,0
3541;-12086,1.0,0.0,0
4053;-12148,3.0,2.0,16.0
3918;-12085,5.0,0.0,0
3380;-11666,1.0,0.0,0
3362;-11790,34.0,0.0,0
3812;-12254,14.0,9.0,16.0
3422;-11826,3.0,0.0,0
3741;-11841,1.0,0.0,0
3382;-11789,1.0,0.0,0
3775;-11959,4.0,4.0,18.0
3750;-12250,25.0,0.0,0
3268;-11685,5.0,0.0,0
3900;-12159,1.0,0.0,0
3444;-11831,2.0,0.0,0
3275;-11694,1.0,0.0,0
3928;-12061,1.0,0.0,0
4064;-12223,1.0,0.0,0
3920;-12053,1.0,1.0,6.0
3915;-12243,1.0,0.0,0
3868;-12342,1.0,0.0,0
3423;-11908,1.0,0.0,0
3698;-12153,10.0,0.0,0
3830;-12248,7.0,0.0,0
3784;-11983,2.0,1.0,2.0
3968;-12065,6.0,5.0,12.0
3771;-12207,1.0,0.0,0
4172;-12415,1.0,0.0,0
3850;-12243,3.0,0.0,0
3277;-11723,23.0,0.0,0
3297;-11724,14.0,0.0,0
3804;-11909,60.0,0.0,0
3937;-12307,1.0,1.0,2.0
3952;-12293,2.0,0.0,0
3829;-12270,1.0,0.0,0
3592;-11943,11.0,0.0,0
3788;-12221,107.0,96.0,203.0
4180;-12020,2.0,0.0,0
3637;-11929,1.0,0.0,0
3688;-12176,3.0,0.0,0
3798;-12010,2.0,2.0,4.0
3857;-12168,1.0,0.0,0
4015;-12109,3.0,0.0,0
3518;-11919,1.0,0.0,0
3690;-11975,60.0,0.0,0
3799;-12207,2.0,0.0,0
3774;-11954,11.0,3.0,3.0
3848;-12273,1.0,0.0,0
3419;-11900,11.0,0.0,0
3273;-11719,3.0,0.0,0
3987;-12278,1.0,0.0,0
4026;-12341,2.0,0.0,0
3755;-12195,1.0,0.0,0
3763;-11878,1.0,0.0,0
3452;-11979,1.0,0.0,0
3843;-12119,1.0,0.0,0
3445;-11969,4.0,0.0,0
3914;-12145,1.0,0.0,0
3969;-12061,1.0,0.0,0
3894;-11999,4.0,2.0,2.0
3872;-12099,1.0,0.0,0
3638;-12185,3.0,3.0,11.0
3974;-12061,1.0,0.0,0
3815;-12242,1.0,0.0,0
3409;-11826,10.0,0.0,0
3569;-11830,1.0,0.0,0
3495;-11884,1.0,0.0,0
4189;-12256,1.0,0.0,0
3750;-11924,19.0,15.0,37.0
3986;-12117,2.0,1.0,2.0
3777;-12247,91.0,45.0,61.0
3423;-11693,1.0,1.0,6.0
3972;-12284,10.0,10.0,35.0
3392;-11723,1.0,0.0,0
3722;-11860,1.0,1.0,2.0
3346;-11769,3.0,0.0,0
3393;-11737,4.0,0.0,0
3844;-11945,12.0,8.0,19.0
3379;-11530,1.0,0.0,0
3372;-11793,147.0,0.0,0
3711;-12191,2.0,2.0,6.0
3784;-12193,5.0,1.0,1.0
4010;-12369,19.0,9.0,9.0
3744;-12216,2.0,0.0,0
3874;-12135,1.0,0.0,0
3637;-12190,3.0,0.0,0
3442;-11965,121.0,0.0,0
4152;-12390,1.0,1.0,1.0
3791;-12229,1.0,0.0,0
3808;-12293,13.0,0.0,0
3766;-12047,1.0,0.0,0
3468;-12058,1.0,0.0,0
3370;-11773,4.0,0.0,0
3691;-12181,2.0,0.0,0
4002;-12144,1.0,1.0,1.0
3611;-12110,2.0,0.0,0
3820;-12108,2.0,0.0,0
4086;-12409,231.0,3.0,9.0
3846;-12113,1.0,0.0,0
3832;-12250,1.0,0.0,0
3841;-12100,1.0,0.0,0
3359;-11493,1.0,0.0,0
3863;-12126,14.0,0.0,0
3861;-12170,2.0,0.0,0
4050;-12146,17.0,5.0,6.0
3356;-11766,1.0,0.0,0
3741;-12135,14.0,0.0,0
3820;-12045,1.0,1.0,4.0
3781;-12240,1.0,0.0,0
3390;-11786,50.0,0.0,0
3846;-12269,1.0,0.0,0
3660;-11806,65.0,0.0,0
4087;-12409,16.0,1.0,1.0
3284;-11700,26.0,0.0,0
3534;-12085,1.0,0.0,0
4169;-12154,20.0,0.0,0
3741;-11962,3.0,0.0,0
4137;-12342,1.0,0.0,0
4063;-12273,2.0,0.0,0
3452;-11799,1.0,0.0,0
3586;-11981,2.0,0.0,0
3362;-11767,15.0,0.0,0
3774;-12003,7.0,4.0,15.0
3843;-12155,8.0,0.0,0
3715;-11927,1.0,1.0,7.0
3735;-11839,10.0,0.0,0
3754;-12194,3.0,0.0,0
4114;-12414,3.0,1.0,1.0
3503;-11948,3.0,0.0,0
3528;-11983,1.0,0.0,0
3882;-12036,20.0,14.0,47.0
3370;-11740,1.0,0.0,0
4078;-12412,15.0,5.0,6.0
3321;-11734,1.0,0.0,0
3468;-12060,8.0,0.0,0
3830;-12289,1.0,0.0,0
4180;-12408,2.0,0.0,0
3809;-12051,2.0,0.0,0
3732;-11838,4.0,0.0,0
3914;-12291,2.0,0.0,0
3539;-11902,1.0,0.0,0
3267;-11702,14.0,0.0,0
3381;-11805,2.0,0.0,0
3381;-11839,5.0,0.0,0
3377;-11787,4.0,0.0,0
3392;-11453,1.0,0.0,0
3696;-12210,1.0,0.0,0
3752;-11963,9.0,4.0,3.0
3546;-12067,26.0,1.0,0.0
3661;-11733,3.0,0.0,0
3790;-12233,1.0,0.0,0
3860;-12131,1.0,0.0,0
3891;-12368,1.0,0.0,0
3901;-12167,2.0,0.0,0
3443;-11810,32.0,1.0,1.0
3833;-11955,9.0,7.0,17.0
3407;-11556,2.0,0.0,0
3314;-11709,3.0,0.0,0
3802;-12267,1.0,0.0,0
3806;-12215,1.0,0.0,0
3987;-12344,1.0,1.0,2.0
3790;-12045,2.0,0.0,0
3453;-12019,3.0,0.0,0
3989;-12020,4.0,1.0,2.0
3804;-11907,27.0,0.0,0
3318;-11621,1.0,0.0,0
3283;-11454,1.0,0.0,0
4111;-12139,1.0,0.0,0
3952;-12162,2.0,0.0,0
3833;-11977,3.0,0.0,0
3513;-12063,46.0,0.0,0
3279;-11709,1.0,0.0,0
3611;-12146,20.0,12.0,27.0
3806;-11923,8.0,0.0,0
3989;-12258,1.0,0.0,0
